CSNM|CTNM|TRADE_ID|BRCA|PARENTBRCA|BRCA_CO|DTYP|LNRF|CIDT|CIDN|CUIN|CITY|CUSTSIZE|LANO|AL_TP|LOANTYPE|LOANBUSTYPE|USE_LOAN|LOAN_PRD|USE_OPRLOAN|LINE_CODE|FACT|FCCY|FAMT|REAL_INTRATE_CODE|DEALDATE|MATDATE|ACT_END_LOAN|LOAN_EXT|STDT_LOANEXT|ENDT_LOANEXT|CCY|NOTESELL_AM|NOTESELL_BL|RFTP|TM_INSRATE|LVL_INSRATE|REPR_LOAN_INSRATE|DATE_INS_REPR|LOAN_GAR_MTD|OVDUE_LOAN|OVDUE_LOAN_PRD|LOAN_RISK|LOANGRADE|LOAN_STAT|BEG_LOAN_QUL|RESTR_DATE|RESTR_LOAN|TP_RESTR_LOAN|GOV_PLTF_LOAN|PAY_TERM|NX_PAY|CUR_INS_RECV|BASIC_RATE|REAL_INTRATE|REV_CDT_COM|REFN|OVDUE_DAY|BLING_DATE|AC_REPAY_PRIN|AC_REPAY_INS|LOAN_PAT|OVE_DEFP_INS|OVE_DEFI_INS|ORLOAN_ID|GENERAL_PRO|SPECIAL_PRO|SPECIFIC_PRO|ISSUE_PRICE|DRAWDOWN_ACCOUNT|OVE_DEFP|OVE_DEFI|LOANPURPOSE|BILN|CREDIT_LINE|UNEARN_INS|UNEARN_FEE|LOAN_NO|START_DATE|EXPIRY_DATE|AVAILALBE|RECOURSE_FLG|CONSIGNOR|BANK_PAY_FLG|SYS_DATE|
1001334|昆山高强工业设备有限公司|LD1812776330||0606|0606|02001|2016流贷字第00091号|U|91320583759673024C|C3499|320583|CS03|1001334.0003010.01.01|AL01|21052|FA01|C3499|CT01||1001334.0003010.01|0003010|CNY|7500000.000000|1.150000|20180507|20190214|||20180507|20190214|CNY|731640.200000|731640.200000|RF02|RT01|5.0025|RR01|20180721|E03|0||FQ01||FS01|||0|||1|20180721|1220.020000|4.35|5.0025|1|2|0|20190214|1060602000002483|1060602000002483|FB01||||7316.402000|0|0.00|7500000.000000|CNY1421800010606|||00202||1001334.0003000.01|0.000000|0.00||20170215|20190214|1|||2|20180702|
1001265|上海慧银国际贸易有限公司|LD1812916697||0606|0606|03002|2018银贴字第00029号|U|913100005886976454|F5169|310115|CS02|1001265.0004400.01.03|AL01|21060||F5169|CT01||1001265.0004400.01|0004400|CNY|90000000.000000||20180509|20190508|||20180509|20190508|CNY|11000000.000000|11000000.000000|RF01|RT01|4.72|RR04|20190508|D|0||FQ01||FS01|||0|||3|20190508|||4.72|1|2|0|20190508|1060600100000019|1060902000001839|FB01||||110000.000000|0|0.00|60000000.000000|1060902000001839|||00201|BR1812945380|1001265.0004400.01|445646.670000|0.00||20180425|20180918|1|N||2|20180702|
1001265|上海慧银国际贸易有限公司|LD1812930098||0606|0606|03002|2018银贴字第00029号|U|913100005886976454|F5169|310115|CS02|1001265.0004400.01.03|AL01|21060||F5169|CT01||1001265.0004400.01|0004400|CNY|90000000.000000||20180509|20190508|||20180509|20190508|CNY|11000000.000000|11000000.000000|RF01|RT01|4.72|RR04|20190508|D|0||FQ01||FS01|||0|||3|20190508|||4.72|1|2|0|20190508|1060600100000019|1060902000001839|FB01||||110000.000000|0|0.00|60000000.000000|1060902000001839|||00201|BR1812946392|1001265.0004400.01|445646.670000|0.00||20180425|20180918|1|N||2|20180702|
1001265|上海慧银国际贸易有限公司|LD1812960572||0606|0606|03002|2018银贴字第00029号|U|913100005886976454|F5169|310115|CS02|1001265.0004400.01.03|AL01|21060||F5169|CT01||1001265.0004400.01|0004400|CNY|90000000.000000||20180509|20190508|||20180509|20190508|CNY|11000000.000000|11000000.000000|RF01|RT01|4.72|RR04|20190508|D|0||FQ01||FS01|||0|||3|20190508|||4.72|1|2|0|20190508|1060600100000019|1060902000001839|FB01||||110000.000000|0|0.00|60000000.000000|1060902000001839|||00201|BR1812918534|1001265.0004400.01|445646.670000|0.00||20180425|20180918|1|N||2|20180702|
1001265|上海慧银国际贸易有限公司|LD1812967300||0606|0606|03002|2018银贴字第00029号|U|913100005886976454|F5169|310115|CS02|1001265.0004400.01.03|AL01|21060||F5169|CT01||1001265.0004400.01|0004400|CNY|90000000.000000||20180509|20190508|||20180509|20190508|CNY|11000000.000000|11000000.000000|RF01|RT01|4.72|RR04|20190508|D|0||FQ01||FS01|||0|||3|20190508|||4.72|1|2|0|20190508|1060600100000019|1060902000001839|FB01||||110000.000000|0|0.00|60000000.000000|1060902000001839|||00201|BR1812933156|1001265.0004400.01|445646.670000|0.00||20180425|20180918|1|N||2|20180702|
1001265|上海慧银国际贸易有限公司|LD1812967646||0606|0606|03002|2018银贴字第00029号|U|913100005886976454|F5169|310115|CS02|1001265.0004400.01.03|AL01|21060||F5169|CT01||1001265.0004400.01|0004400|CNY|90000000.000000||20180509|20190508|||20180509|20190508|CNY|11000000.000000|11000000.000000|RF01|RT01|4.72|RR04|20190508|D|0||FQ01||FS01|||0|||3|20190508|||4.72|1|2|0|20190508|1060600100000019|1060902000001839|FB01||||110000.000000|0|0.00|60000000.000000|1060902000001839|||00201|BR1812935318|1001265.0004400.01|445646.670000|0.00||20180425|20180918|1|N||2|20180702|
1000972|裕国融资租赁有限公司|LD1813030764||0606|0606|02001|2017流贷字第00038号|U|913301000888525064|J6631|330100|CS04|1000972.0003400.01.02|AL01|21052|FA01|J6631|CT01||1000972.0003400.01|0003400|CNY|100000000.000000|1.100000|20180510|20180824|||20180510|20180824|CNY|5000000.000000|5000000.000000|RF02|RT01|4.785|RR01|20180721|C|0||FQ01||FS01|||0|||2|20180721|7975.000000|4.35|4.785|1|2|0|20180824|1061302000003927|1061302000003927|FB01||||50000.000000|0|0.00|100000000.000000|1061302000003927|||00299||1000972.0003400.01|0.000000|0.00||20170825|20180824|1|||2|20180702|
1004437|上海傲光贸易有限公司|LD1813100279||0606|0606|03002|2018银贴字第00025号|U|91310114324786076|F5164|310114|CS02|1004437.000440.01.01|AL01|21060||F5164|CT01||1004437.0004400.01|0004400|CNY|100000000.000000||20180511|20190510|||20180511|20190510|CNY|10000000.000000|10000000.000000|RF01|RT01|4.70|RR04|20190510|D|0||FQ01||FS01|||0|||3|20190510|||4.70|1|2|0|20190510|CNY1421800010606|1060902000007349|FB01||||100000.000000|0|0.00|100000000.000000|1060902000007349|||00201|BR1813083166|1004437.0004400.01|406027.770000|0.00||20180417|20190417|1|N||2|20180702|
1004437|上海傲光贸易有限公司|LD1813101026||0606|0606|03002|2018银贴字第00025号|U|91310114324786076|F5164|310114|CS02|1004437.000440.01.01|AL01|21060||F5164|CT01||1004437.0004400.01|0004400|CNY|100000000.000000||20180511|20190510|||20180511|20190510|CNY|10000000.000000|10000000.000000|RF01|RT01|4.70|RR04|20190510|D|0||FQ01||FS01|||0|||3|20190510|||4.70|1|2|0|20190510|CNY1421800010606|1060902000007349|FB01||||100000.000000|0|0.00|100000000.000000|1060902000007349|||00201|BR1813083140|1004437.0004400.01|406027.770000|0.00||20180417|20190417|1|N||2|20180702|
1004437|上海傲光贸易有限公司|LD1813102233||0606|0606|03002|2018银贴字第00025号|U|91310114324786076|F5164|310114|CS02|1004437.000440.01.01|AL01|21060||F5164|CT01||1004437.0004400.01|0004400|CNY|100000000.000000||20180511|20190510|||20180511|20190510|CNY|10000000.000000|10000000.000000|RF01|RT01|4.70|RR04|20190510|D|0||FQ01||FS01|||0|||3|20190510|||4.70|1|2|0|20190510|CNY1421800010606|1060902000007349|FB01||||100000.000000|0|0.00|100000000.000000|1060902000007349|||00201|BR1813083174|1004437.0004400.01|406027.770000|0.00||20180417|20190417|1|N||2|20180702|
1004437|上海傲光贸易有限公司|LD1813104640||0606|0606|03002|2018银贴字第00025号|U|91310114324786076|F5164|310114|CS02|1004437.000440.01.01|AL01|21060||F5164|CT01||1004437.0004400.01|0004400|CNY|100000000.000000||20180511|20190510|||20180511|20190510|CNY|10000000.000000|10000000.000000|RF01|RT01|4.70|RR04|20190510|D|0||FQ01||FS01|||0|||3|20190510|||4.70|1|2|0|20190510|CNY1421800010606|1060902000007349|FB01||||100000.000000|0|0.00|100000000.000000|1060902000007349|||00201|BR1813083061|1004437.0004400.01|406027.770000|0.00||20180417|20190417|1|N||2|20180702|
1002175|和运（上海）商业保理有限公司 |LD1813112025||0606|0606|02001|2018流贷字第00011号|U|9131011531213178X4|L7249|310115|CS04|1002175.0003010.01.01|AL01|21052|FA01|L7249|CT01||1002175.0003010.01|0003010|CNY|20000000.000000|1.200000|20180511|20180815|||20180511|20180815|CNY|1023760.000000|1023760.000000|RF02|RT01|5.22|RR01|20180721|C|0||FQ01||FS01|||0|||1|20180721|1781.340000|4.35|5.22|1|2|0|20180815|1060602000007833|1060602000007833|FB01||||10237.600000|0|0.00|20000000.000000|CNY1421800010606|||00299||1002175.0003000.01|0.000000|0.00||20180418|20190418|1|||2|20180702|
1002175|和运（上海）商业保理有限公司 |LD1813120360||0606|0606|02001|2018流贷字第00011号|U|9131011531213178X4|L7249|310115|CS04|1002175.0003010.01.01|AL01|21052|FA01|L7249|CT01||1002175.0003010.01|0003010|CNY|20000000.000000|1.200000|20180511|20180906|||20180511|20180906|CNY|1036102.000000|1036102.000000|RF02|RT01|5.22|RR01|20180721|C|0||FQ01||FS01|||0|||1|20180721|1802.820000|4.35|5.22|1|2|0|20180906|1060602000007833|1060602000007833|FB01||||10361.020000|0|0.00|20000000.000000|CNY1421800010606|||00299||1002175.0003000.01|0.000000|0.00||20180418|20190418|1|||2|20180702|
1002175|和运（上海）商业保理有限公司 |LD1813128857||0606|0606|02001|2018流贷字第00011号|U|9131011531213178X4|L7249|310115|CS04|1002175.0003010.01.01|AL01|21052|FA01|L7249|CT01||1002175.0003010.01|0003010|CNY|20000000.000000|1.200000|20180511|20180713|||20180511|20180713|CNY|2042990.000000|2042990.000000|RF02|RT01|5.22|RR01|20180713|C|0||FQ01||FS01|||0|||1|20180713|3554.810000|4.35|5.22|1|2|0|20180713|1060602000007833|1060602000007833|FB01||||20429.900000|0|0.00|20000000.000000|CNY1421800010606|||00299||1002175.0003000.01|0.000000|0.00||20180418|20190418|1|||2|20180702|
1004437|上海傲光贸易有限公司|LD1813130320||0606|0606|03002|2018银贴字第00025号|U|91310114324786076|F5164|310114|CS02|1004437.000440.01.01|AL01|21060||F5164|CT01||1004437.0004400.01|0004400|CNY|100000000.000000||20180511|20190510|||20180511|20190510|CNY|10000000.000000|10000000.000000|RF01|RT01|4.70|RR04|20190510|D|0||FQ01||FS01|||0|||3|20190510|||4.70|1|2|0|20190510|CNY1421800010606|1060902000007349|FB01||||100000.000000|0|0.00|100000000.000000|1060902000007349|||00201|BR1813083158|1004437.0004400.01|406027.770000|0.00||20180417|20190417|1|N||2|20180702|
1004437|上海傲光贸易有限公司|LD1813140017||0606|0606|03002|2018银贴字第00025号|U|91310114324786076|F5164|310114|CS02|1004437.000440.01.01|AL01|21060||F5164|CT01||1004437.0004400.01|0004400|CNY|100000000.000000||20180511|20190510|||20180511|20190510|CNY|10000000.000000|10000000.000000|RF01|RT01|4.70|RR04|20190510|D|0||FQ01||FS01|||0|||3|20190510|||4.70|1|2|0|20190510|CNY1421800010606|1060902000007349|FB01||||100000.000000|0|0.00|100000000.000000|1060902000007349|||00201|BR1813083096|1004437.0004400.01|406027.770000|0.00||20180417|20190417|1|N||2|20180702|
1001265|上海慧银国际贸易有限公司|LD1813146394||0606|0606|03002|2018银贴字第00029号|U|913100005886976454|F5169|310115|CS02|1001265.0004400.01.03|AL01|21060||F5169|CT01||1001265.0004400.01|0004400|CNY|90000000.000000||20180511|20190510|||20180511|20190510|CNY|5000000.000000|5000000.000000|RF01|RT01|4.80|RR04|20190510|D|0||FQ01||FS01|||0|||3|20190510|||4.80|1|2|0|20190510|1060600100000019|1060902000001839|FB01||||50000.000000|0|0.00|60000000.000000|1060902000001839|||00202|BR1813198533|1001265.0004400.01|207333.340000|0.00||20180425|20180918|1|Y||2|20180702|
1002175|和运（上海）商业保理有限公司 |LD1813152870||0606|0606|02001|2018流贷字第00011号|U|9131011531213178X4|L7249|310115|CS04|1002175.0003010.01.01|AL01|21052|FA01|L7249|CT01||1002175.0003010.01|0003010|CNY|20000000.000000|1.200000|20180511|20181018|||20180511|20181018|CNY|1221714.000000|1221714.000000|RF02|RT01|5.22|RR01|20180721|C|0||FQ01||FS01|||0|||1|20180721|2125.790000|4.35|5.22|1|2|0|20181018|1060602000007833|1060602000007833|FB01||||12217.140000|0|0.00|20000000.000000|CNY1421800010606|||00299||1002175.0003000.01|0.000000|0.00||20180418|20190418|1|||2|20180702|
1002957|青岛英利汽车部件有限公司|LD1813155080||0608|0608|02102|青2017固贷字第00001号|U|91370282MA3C9KCG4C|C3670|370282|CS04|1002957.0003149.01.01|AL01|21053|FA01|C3670|CT02||1002957.0003149.01|0003149|CNY|40000000.000000|1.075000|20180511|20200601|||20180511|20200601|CNY|600000.000000|510000.000000|RF02|RT01|5.10625|RR01|20180721|C|0||FQ01||FS01|||0|||1|20180721|868.070000|4.75|5.10625|1|2|0|20200601|1060802000005748|1060802000005748|FB01||||5100.000000|0|0.00|40000000.000000|CNY1421800010608|||00302||1002957.0003100.01|0.000000|0.00||20170508|20200601|1|||2|20180702|
1004437|上海傲光贸易有限公司|LD1813174421||0606|0606|03002|2018银贴字第00025号|U|91310114324786076|F5164|310114|CS02|1004437.000440.01.01|AL01|21060||F5164|CT01||1004437.0004400.01|0004400|CNY|100000000.000000||20180511|20190510|||20180511|20190510|CNY|10000000.000000|10000000.000000|RF01|RT01|4.70|RR04|20190510|D|0||FQ01||FS01|||0|||3|20190510|||4.70|1|2|0|20190510|CNY1421800010606|1060902000007349|FB01||||100000.000000|0|0.00|100000000.000000|1060902000007349|||00201|BR1813083123|1004437.0004400.01|406027.770000|0.00||20180417|20190417|1|N||2|20180702|
1004437|上海傲光贸易有限公司|LD1813176305||0606|0606|03002|2018银贴字第00025号|U|91310114324786076|F5164|310114|CS02|1004437.000440.01.01|AL01|21060||F5164|CT01||1004437.0004400.01|0004400|CNY|100000000.000000||20180511|20190510|||20180511|20190510|CNY|10000000.000000|10000000.000000|RF01|RT01|4.70|RR04|20190510|D|0||FQ01||FS01|||0|||3|20190510|||4.70|1|2|0|20190510|CNY1421800010606|1060902000007349|FB01||||100000.000000|0|0.00|100000000.000000|1060902000007349|||00201|BR1813083115|1004437.0004400.01|406027.770000|0.00||20180417|20190417|1|N||2|20180702|
1004437|上海傲光贸易有限公司|LD1813185415||0606|0606|03002|2018银贴字第00025号|U|91310114324786076|F5164|310114|CS02|1004437.000440.01.01|AL01|21060||F5164|CT01||1004437.0004400.01|0004400|CNY|100000000.000000||20180511|20190510|||20180511|20190510|CNY|10000000.000000|10000000.000000|RF01|RT01|4.70|RR04|20190510|D|0||FQ01||FS01|||0|||3|20190510|||4.70|1|2|0|20190510|CNY1421800010606|1060902000007349|FB01||||100000.000000|0|0.00|100000000.000000|1060902000007349|||00201|BR1813083131|1004437.0004400.01|406027.770000|0.00||20180417|20190417|1|N||2|20180702|
1004437|上海傲光贸易有限公司|LD1813197981||0606|0606|03002|2018银贴字第00025号|U|91310114324786076|F5164|310114|CS02|1004437.000440.01.01|AL01|21060||F5164|CT01||1004437.0004400.01|0004400|CNY|100000000.000000||20180511|20190510|||20180511|20190510|CNY|10000000.000000|10000000.000000|RF01|RT01|4.70|RR04|20190510|D|0||FQ01||FS01|||0|||3|20190510|||4.70|1|2|0|20190510|CNY1421800010606|1060902000007349|FB01||||100000.000000|0|0.00|100000000.000000|1060902000007349|||00201|BR1813083070|1004437.0004400.01|406027.770000|0.00||20180417|20190417|1|N||2|20180702|
1001150|上海明腾贸易有限公司|LD1813418319||0606|0606|02304|2017进押字第00016号|U|913100007472557144|F5181|310115|CS02|1001150.0003028.01.03|AL01|21055|FA01|F5181|CT01||1001150.0003028.01|0003028|USD|2000000.000000|2.698514|20180514|20180911|||20180514|20180911|USD|704192.200000|704192.200000|RF02|RT01|6.355|RR02|20180814|A|0||FQ01||FS01|||0|||1|20180911|6215.470000|2.355|6.355|1|2|0|20180911|1060603000001068|1060603000001068|FB01||||7041.922000|0|0.00|2000000.000000|1060603000001068|||00202||1001150.0003000.01|0.000000|0.00||20170619|20180619|1|||2|20180702|
1001150|上海明腾贸易有限公司|LD1813420752||0606|0606|02304|2017进押字第00016号|U|913100007472557144|F5181|310115|CS02|1001150.0003028.01.03|AL01|21055|FA01|F5181|CT01||1001150.0003028.01|0003028|USD|2000000.000000|2.698514|20180514|20180914|||20180514|20180914|USD|33015.400000|33015.400000|RF02|RT01|6.355|RR02|20180814|A|0||FQ01||FS01|||0|||1|20180914|291.410000|2.355|6.355|1|2|0|20180914|1060603000001068|1060603000001068|FB01||||330.154000|0|0.00|2000000.000000|1060603000001068|||00202||1001150.0003000.01|0.000000|0.00||20170619|20180619|1|||2|20180702|
1004403|浙江新格有色金属有限公司|LD1813472791||0606|0606|03002|2018银贴字第00007号|U|9133042109565580X9|C3252|330400|CS03|1004403.0004400.01.01|AL01|21060||C3252|CT01||1004403.0004400.01|0004400|CNY|50000000.000000||20180514|20180808|||20180514|20180808|CNY|13529837.730000|13529837.730000|RF01|RT01|4.88|RR02|20180808|D|0||FQ01||FS01|||0|||3|20180808|||4.88|1|2|0|20180808|CNY1421800010606|1060902000007381|FB01||||135298.377300|0|0.00|50000000.000000|1060902000007381|||00201|BR1813425549|1004403.0004400.01|66025.610000|0.00||20180206|20190206|1|N||2|20180702|
1003923|东莞恒亚电工有限公司|LD1813671543||0611|0611|02001|深2017流贷字第00014号|U|9144190057642085XC|C3831|441900|CS03|1003923.0003400.01.01|AL01|21052|FA01|C3831|CT01||1003923.0003400.01|0003400|CNY|20000000.000000|1.150000|20180516|20181112|||20180516|20181112|CNY|8000000.000000|8000000.000000|RF02|RT01|5.0025|RR01|20180721|C|0||FQ01||FS01|||0|||1|20180721|13340.000000|4.35|5.0025|1|2|0|20181112|1061102000006617|1061102000006617|FB01||||80000.000000|0|0.00|20000000.000000|CNY1421800010611|||00201||1003923.0003400.01|0.000000|0.00||20180126|20190126|1|||2|20180702|
1002957|青岛英利汽车部件有限公司|LD1813706108||0608|0608|02102|青2017固贷字第00001号|U|91370282MA3C9KCG4C|C3670|370282|CS04|1002957.0003149.01.01|AL01|21053|FA01|C3670|CT02||1002957.0003149.01|0003149|CNY|40000000.000000|1.861835|20180517|20200601|||20180517|20200601|USD|98257.000000|83518.450000|RF02|RT01|4.32063|RR02|20180817|C|0||FQ01||FS01|||0|||1|20180721|120.290000|2.32063|4.32063|1|2|0|20200601|1060803000005976|1060803000005976|FB01||||835.184500|0|0.00|40000000.000000|1060803000005976|||00302||1002957.0003100.01|0.000000|0.00||20170508|20200601|1|||2|20180702|
1004420|上海合晶硅材料有限公司|LD1813738714||0606|0606|02304|2018进押字第00010号|U|91310000607286404W|C3972|310117|CS02|1004420.0003028.01.01|AL01|21055|FA01|C3972|CT01||1004420.0003028.01|0003028|USD|3000000.000000|1.904927|20180517|20180914|||20180517|20180914|USD|1296000.000000|1296000.000000|RF02|RT01|4.42063|RR02|20180817|D|0||FQ01||FS01|||0|||1|20180914|1909.720000|2.32063|4.42063|1|2|0|20180914|1060903000006055|1060903000006055|FB01||||12960.000000|0|0.00|3000000.000000|1060903000006055|||00202||1004420.0003000.01|0.000000|0.00||20180409|20190409|1|||2|20180702|
1004582|深圳市联普贸易有限公司|LD1813752939||0611|0611|03002|深2018融一字第00006号|U|914403000561790624|F5164|440300|CS02|1004582.0004400.01.01|AL01|21060||F5164|CT01||1004582.0004400.01|0004400|CNY|50000000.000000||20180517|20181115|||20180517|20181115|CNY|26600000.000000|26600000.000000|RF01|RT01|4.80|RR03|20181115|D|0||FQ01||FS01|||0||2|3|20181115|||4.80|1|2|0|20181115|CNY1421800010611|1061102000007605|FB01||||266000.000000|0|0.00|50000000.000000|1061102000007605|||00201|BR1813754554|1004582.0004400.01|478800.000000|0.00||20180426|20190426|1|N||2|20180702|
1004582|深圳市联普贸易有限公司|LD1813793212||0611|0611|03002|深2018融一字第00006号|U|914403000561790624|F5164|440300|CS02|1004582.0004400.01.01|AL01|21060||F5164|CT01||1004582.0004400.01|0004400|CNY|50000000.000000||20180517|20181115|||20180517|20181115|CNY|20000000.000000|20000000.000000|RF01|RT01|4.80|RR03|20181115|D|0||FQ01||FS01|||0||2|3|20181115|||4.80|1|2|0|20181115|CNY1421800010611|1061102000007605|FB01||||200000.000000|0|0.00|50000000.000000|1061102000007605|||00201|BR1813754546|1004582.0004400.01|360000.000000|0.00||20180426|20190426|1|N||2|20180702|
1003089|东莞胡连普光贸易有限公司|LD1813831692||0611|0611|03002|深2018融一字第00005号|U|91441900594096563T|F5172|441900|CS02|1003089.0004400.02.01|AL01|21060||F5172|CT01||1003089.0004400.02|0004400|CNY|30000000.000000||20180518|20180911|||20180518|20180911|CNY|9000000.000000|9000000.000000|RF01|RT01|4.90|RR02|20180911|D|0||FQ01||FS01|||0||2|3|20180911|||4.90|1|2|0|20180911|CNY1421800010611|1061102000005645|FB01||||90000.000000|0|0.00|30000000.000000|1061102000005645|||00201|BR1813830938|1003089.0004400.02|85750.000000|0.00||20180329|20190329|1|N||2|20180702|
1003089|东莞胡连普光贸易有限公司|LD1813843384||0611|0611|03002|深2018融一字第00005号|U|91441900594096563T|F5172|441900|CS02|1003089.0004400.02.01|AL01|21060||F5172|CT01||1003089.0004400.02|0004400|CNY|30000000.000000||20180518|20180929|||20180518|20180929|CNY|1000000.000000|1000000.000000|RF01|RT01|4.90|RR02|20180929|D|0||FQ01||FS01|||0||2|3|20180929|||4.90|1|2|0|20180929|CNY1421800010611|1061102000005645|FB01||||10000.000000|0|0.00|30000000.000000|1061102000005645|||00201|BR1813898419|1003089.0004400.02|11977.780000|0.00||20180329|20190329|1|N||2|20180702|
1003902|法纳提（上海）贸易有限公司|LD1813878390||0606|0606|02001|2017流贷字第00043号|U|91310115560148943R|F5129|310000|CS03|1003902.0003400.01.01|AL01|21052|FA01|F5129|CT01||1003902.0003400.01|0003400|CNY|10000000.000000|1.200000|20180518|20180830|||20180518|20180830|CNY|869789.440000|869789.440000|RF02|RT01|5.22|RR02|20180830|B01|0||FQ01||FS01|||0|||1|20180830|1513.430000|4.35|5.22|1|2|0|20180830|1061302000006338|1061302000006338|FB01||||8697.894400|0|0.00|10000000.000000|CNY1421800010606|||00202||1003902.0003400.01|0.000000|0.00||20170830|20180830|1|||2|20180702|
1002957|青岛英利汽车部件有限公司|LD1814192161||0608|0608|02102|青2017固贷字第00001号|U|91370282MA3C9KCG4C|C3670|370282|CS04|1002957.0003149.01.01|AL01|21053|FA01|C3670|CT02||1002957.0003149.01|0003149|CNY|40000000.000000|1.075000|20180521|20200601|||20180521|20200601|CNY|291000.000000|247350.000000|RF02|RT01|5.10625|RR01|20180721|C|0||FQ01||FS01|||0|||1|20180721|421.010000|4.75|5.10625|1|2|0|20200601|1060802000005748|1060802000005748|FB01||||2473.500000|0|0.00|40000000.000000|CNY1421800010608|||00302||1002957.0003100.01|0.000000|0.00||20170508|20200601|1|||2|20180702|
1004358|雷松科技（深圳）有限公司|LD1814203523||0611|0611|03002|深2018银贴字第00002号|U|91440300595680251R|C3990|440300|CS02|1004358.0004400.01.01|AL01|21060||C3990|CT01||1004358.0004400.01|0004400|CNY|30000000.000000||20180522|20180910|||20180522|20180910|CNY|1262412.000000|1262412.000000|RF01|RT01|4.90|RR02|20180910|D|0||FQ01||FS01|||0||2|3|20180910|||4.90|1|2|0|20180910|1060600100000019|1061102000007559|FB01||||12624.120000|0|0.00|30000000.000000|1061102000007559|||00201|BR1814216638|1004358.0004400.01|11856.150000|0.00||20180316|20190316|1|N||2|20180702|
1004358|雷松科技（深圳）有限公司|LD1814204025||0611|0611|03002|深2018银贴字第00002号|U|91440300595680251R|C3990|440300|CS02|1004358.0004400.01.01|AL01|21060||C3990|CT01||1004358.0004400.01|0004400|CNY|30000000.000000||20180522|20180820|||20180522|20180820|CNY|686093.000000|686093.000000|RF01|RT01|4.90|RR02|20180820|D|0||FQ01||FS01|||0||2|3|20180820|||4.90|1|2|0|20180820|1060600100000019|1061102000007559|FB01||||6860.930000|0|0.00|30000000.000000|1061102000007559|||00201|BR1814216166|1004358.0004400.01|4482.470000|0.00||20180316|20190316|1|N||2|20180702|
1003644|宜特（上海）检测技术有限公司|LD1814208560||0606|0606|02102|2017固贷字第00055号|U|913100007385498174|M7459|310112|CS02|1003644.0003300.01.01|AL01|21053|FA01|M7459|CT02||1003644.0003300.01|0003300|CNY|20000000.000000|1.100000|20180522|20191213|||20180522|20191213|CNY|632103.500000|632103.500000|RF02|RT01|5.225|RR01|20180721|E0499|0||FQ01||FS01|||0|||1|20180721|1100.920000|4.75|5.225|1|2|0|20191213|1060602000006934|1060602000006934|FB01||||6321.035000|0|0.00|20000000.000000|CNY1421800010606|||00302||1003644.0003300.01|0.000000|0.00||20171215|20191215|1|||2|20180702|
1001319|柯思摩国际贸易（上海）有限公司|LD1814277569||0606|0606|02001|2015流贷字第00215号补充协议2号|U|9131011574955219X3|F5154|310000|CS04|1001319.0003400.01.03|AL01|21052|FA01|F5154|CT01||1001319.0003400.01|0003400|CNY|2500000.000000|1.200000|20180522|20180914|||20180522|20180914|CNY|123600.000000|123600.000000|RF02|RT01|5.22|RR01|20180721|E0301|0||FQ01||FS01|||0|||1|20180721|215.060000|4.35|5.22|1|2|0|20180914|1060602000000642|1060602000000642|FB01||||1236.000000|0|0.00|2500000.000000|CNY1421800010606|||00201||1001319.0003400.01|0.000000|0.00||20170915|20180916|1|||2|20180702|
1000972|裕国融资租赁有限公司|LD1814281725||0606|0606|02001|2017流贷字第00038号|U|913301000888525064|J6631|330100|CS04|1000972.0003400.01.02|AL01|21052|FA01|J6631|CT01||1000972.0003400.01|0003400|CNY|100000000.000000|1.100000|20180522|20180824|||20180522|20180824|CNY|5000000.000000|5000000.000000|RF02|RT01|4.785|RR01|20180721|C|0||FQ01||FS01|||0|||2|20180721|7975.000000|4.35|4.785|1|2|0|20180824|1061302000003927|1061302000003927|FB01||||50000.000000|0|0.00|100000000.000000|1061302000003927|||00299||1000972.0003400.01|0.000000|0.00||20170825|20180824|1|||2|20180702|
1004218|潍坊三力本诺化学工业有限公司|LD1814450905||0608|0608|02315|青2018出贴字第00001-2|U|91370786586090911N|C2669|370786|CS03|1004207.0003034.01.1004218.01|AL01|21055|FA01|C2669|CT01||1004207.0003034.01.1004218|0003034|USD|1500000.000000|2.115880|20180524|20180906|||20180524|20180906|USD|278500.000000|278500.000000|RF02|RT01|4.93|RR02|20180824|C|0||FQ01||FS01|||0|||3|20180906|457.670000|2.33|4.93|1|2|0|20180906|1060803000005787|1060803000005787|FB01||||2785.000000|0|0.00|1500000.000000|1060803000005787|||00202||1004207.0003000.01|0.000000|0.00||20180223|20190223|1|||2|20180702|
1000972|裕国融资租赁有限公司|LD1814913013||0606|0606|02001|2017流贷字第00038号|U|913301000888525064|J6631|330100|CS04|1000972.0003400.01.02|AL01|21052|FA01|J6631|CT01||1000972.0003400.01|0003400|CNY|100000000.000000|1.100000|20180529|20180824|||20180529|20180824|CNY|5000000.000000|5000000.000000|RF02|RT01|4.785|RR01|20180721|C|0||FQ01||FS01|||0|||2|20180721|7975.000000|4.35|4.785|1|2|0|20180824|1061302000003927|1061302000003927|FB01||||50000.000000|0|0.00|100000000.000000|1061302000003927|||00299||1000972.0003400.01|0.000000|0.00||20170825|20180824|1|||2|20180702|
